Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 13:10:43 AST
This table was created on Saturday, 7 February 2026 13:21:15 AST
--------------------------------------

           Data           Time              E             ES              P              S              
          Point            sec     mole/liter     mole/liter     mole/liter     mole/liter              
              
            352       39.56778   1.200012e-07   8.800088e-07    0.035186682    0.064812438              
            353      39.683551   1.600016e-07   8.400084e-07    0.035287213    0.064711947              
            354      39.799442   1.200012e-07   8.800088e-07    0.035388274    0.064610846              
            355      39.915555    8.00008e-08   9.200092e-07    0.035487755    0.064511325              
            356      40.031379    2.00002e-07    8.00008e-07    0.035587326    0.064411874              
            357      40.147396    1.00001e-07    9.00009e-07    0.035686817    0.064312283              
            358      40.263261   1.400014e-07   8.600086e-07    0.035787758    0.064211382              
            359      40.379172   1.800018e-07   8.200082e-07    0.035890189    0.064108991              
            360      40.495232   1.200012e-07   8.800088e-07     0.03599098     0.06400814              
            361      40.611319   1.200012e-07   8.800088e-07    0.036090521    0.063908599              
            362      40.727407   1.400014e-07   8.600086e-07    0.036189272    0.063809868              
            363      40.843353    2.00002e-07    8.00008e-07    0.036289673    0.063709527              
            364      40.959523   2.800028e-07   7.200072e-07    0.036391794    0.063607486              
            365      41.075691   1.600016e-07   8.400084e-07    0.036491935    0.063507225              
            366      41.191844   2.200022e-07   7.800078e-07    0.036593696    0.063405524              
            367      41.308175   1.200012e-07   8.800088e-07    0.036692717    0.063306403              
            368      41.424417   1.600016e-07   8.400084e-07    0.036792228    0.063206932              
            369      41.540923   1.800018e-07   8.200082e-07    0.036891549    0.063107631              
            370      41.657286    1.00001e-07    9.00009e-07     0.03699111     0.06300799              
            371      41.773641   1.800018e-07   8.200082e-07    0.037090661    0.062908519              
            372      41.890064   1.400014e-07   8.600086e-07    0.037189952    0.062809188              
            373      42.006373   1.200012e-07   8.800088e-07    0.037288283    0.062710837              
            374      42.122682   1.200012e-07   8.800088e-07    0.037389864    0.062609256              
            375      42.239118   1.200012e-07   8.800088e-07    0.037491515    0.062507605              
            376      42.355511   1.800018e-07   8.200082e-07    0.037593216    0.062405964              
            377      42.471869    2.00002e-07    8.00008e-07    0.037693757    0.062305443              
            378      42.588568   1.200012e-07   8.800088e-07    0.037794518    0.062204602              
            379       42.70505   1.800018e-07   8.200082e-07    0.037895069    0.062104111              
            380      42.821424   1.600016e-07   8.400084e-07     0.03799574     0.06200342              
            381      42.938037   1.800018e-07   8.200082e-07    0.038096591    0.061902589              
            382      43.054673    1.00001e-07    9.00009e-07    0.038195832    0.061803268              
            383      43.171406   1.400014e-07   8.600086e-07    0.038296383    0.061702757              
            384      43.288187   1.600016e-07   8.400084e-07    0.038396034    0.061603126              
            385      43.404827   1.600016e-07   8.400084e-07    0.038496195    0.061502965              
            386      43.521623    1.00001e-07    9.00009e-07    0.038595546    0.061403554              
            387      43.638325   1.400014e-07   8.600086e-07    0.038696617    0.061302523              
            388      43.755234   1.400014e-07   8.600086e-07    0.038797798    0.061201342              
            389      43.872047   1.600016e-07   8.400084e-07    0.038897509    0.061101651              
            390      43.988985   1.400014e-07   8.600086e-07     0.03899492     0.06100422              
            391      44.105801   1.400014e-07   8.600086e-07    0.039095141    0.060903999              
            392      44.222712   1.800018e-07   8.200082e-07    0.039196352    0.060802828              
            393      44.339845    2.00002e-07    8.00008e-07    0.039298343    0.060700857              
            394      44.456835   1.800018e-07   8.200082e-07    0.039397704    0.060601476              
            395      44.573678    2.00002e-07    8.00008e-07    0.039497405    0.060501795              
            396      44.690745   1.400014e-07   8.600086e-07    0.039597266    0.060401874              
            397      44.807782   1.200012e-07   8.800088e-07    0.039696857    0.060302263              
            398      44.924893   1.200012e-07   8.800088e-07    0.039799518    0.060199602              
            399      45.042032   1.400014e-07   8.600086e-07    0.039898809    0.060100331              
            400      45.159152   1.600016e-07   8.400084e-07     0.03999807     0.06000109              
            401      45.276321   1.200012e-07   8.800088e-07    0.040099151    0.059899969              
            402      45.393514    1.00001e-07    9.00009e-07    0.040197702    0.059801398              
            403      45.510787   1.600016e-07   8.400084e-07    0.040297863    0.059701297              
            404      45.628051   1.400014e-07   8.600086e-07    0.040400134    0.059599006              
            405      45.745357   1.400014e-07   8.600086e-07    0.040499215    0.059499925              
            406      45.862528   1.600016e-07   8.400084e-07    0.040600196    0.059398964              
            407      45.979795   1.800018e-07   8.200082e-07    0.040699167    0.059300013              
            408      46.097387   1.200012e-07   8.800088e-07    0.040798398    0.059200722              
            409      46.214924    8.00008e-08   9.200092e-07    0.040896939    0.059102141              
            410      46.332277   1.600016e-07   8.400084e-07      0.0409968     0.05900236              
            411      46.449699   2.400024e-07   7.600076e-07    0.041097511    0.058901729              
            412      46.567091    2.00002e-07    8.00008e-07    0.041197402    0.058801798              
            413      46.684461   1.400014e-07   8.600086e-07    0.041298533    0.058700607              
            414      46.801931   1.600016e-07   8.400084e-07    0.041398384    0.058600776              
            415      46.919609    1.00001e-07    9.00009e-07    0.041499225    0.058499875              
            416      47.037085   1.200012e-07   8.800088e-07    0.041597926    0.058401194              
            417      47.154685   1.600016e-07   8.400084e-07    0.041698347    0.058300813              
            418      47.272332    2.00002e-07    8.00008e-07    0.041798978    0.058200222              
            419      47.390167   1.200012e-07   8.800088e-07    0.041898119    0.058101001              
            420      47.507896   1.600016e-07   8.400084e-07     0.04199981     0.05799935              
            421       47.62559    1.00001e-07    9.00009e-07    0.042099431    0.057899669              
            422      47.743304   1.400014e-07   8.600086e-07    0.042198172    0.057800968              
            423      47.861156   1.400014e-07   8.600086e-07    0.042297513    0.057701627              
            424        47.9791    8.00008e-08   9.200092e-07    0.042399484    0.057599596              
            425        48.0967   1.400014e-07   8.600086e-07    0.042500295    0.057498845              
            426      48.214491   1.200012e-07   8.800088e-07    0.042598076    0.057401044              
            427      48.332435   1.800018e-07   8.200082e-07    0.042697927    0.057301253              
            428      48.450363    2.00002e-07    8.00008e-07    0.042797458    0.057201742              
            429      48.568315   1.800018e-07   8.200082e-07    0.042898249    0.057100931              
            430      48.686525   1.400014e-07   8.600086e-07     0.04299984      0.0569993              
            431      48.804532   1.800018e-07   8.200082e-07    0.043097641    0.056901539              
            432      48.922804   1.400014e-07   8.600086e-07    0.043198272    0.056800868              
            433      49.040796   1.800018e-07   8.200082e-07    0.043299183    0.056699997              
            434      49.158784   1.600016e-07   8.400084e-07    0.043399544    0.056599616              
            435      49.276849    2.00002e-07    8.00008e-07    0.043499505    0.056499695              
            436       49.39506   2.400024e-07   7.600076e-07    0.043601346    0.056397894              
            437      49.513041    1.00001e-07    9.00009e-07    0.043700817    0.056298283              
            438      49.631249   1.600016e-07   8.400084e-07    0.043801848    0.056197312              
            439      49.749503   1.200012e-07   8.800088e-07    0.043902899    0.056096221              
            440      49.867699   2.200022e-07   7.800078e-07     0.04400186     0.05599736              
            441      49.985926   1.600016e-07   8.400084e-07    0.044102341    0.055896819              
            442      50.104418    2.00002e-07    8.00008e-07    0.044201192    0.055798008              
            443      50.223051   1.600016e-07   8.400084e-07    0.044304393    0.055694767              
            444      50.341381   1.600016e-07   8.400084e-07    0.044404034    0.055595126              
            445      50.459939   1.400014e-07   8.600086e-07    0.044505135    0.055494005              
            446      50.578469    1.00001e-07    9.00009e-07    0.044605606    0.055393494              
            447      50.697007   1.200012e-07   8.800088e-07    0.044707367    0.055291753              
            448      50.815699    8.00008e-08   9.200092e-07    0.044807088    0.055191992              
            449      50.934123   1.800018e-07   8.200082e-07    0.044906869    0.055092311              
            450      51.052841   1.400014e-07   8.600086e-07      0.0450077     0.05499144              
            451      51.171498   1.800018e-07   8.200082e-07    0.045108641    0.054890539              
            452      51.290164    2.00002e-07    8.00008e-07    0.045209002    0.054790198              
            453      51.408992   1.600016e-07   8.400084e-07    0.045310583    0.054688577              
            454       51.52782    2.00002e-07    8.00008e-07    0.045413014    0.054586186              
            455      51.646545   1.600016e-07   8.400084e-07    0.045512675    0.054486485              
            456      51.765497    2.00002e-07    8.00008e-07    0.045612546    0.054386654              
            457       51.88449   1.400014e-07   8.600086e-07    0.045712307    0.054286833              
            458       52.00352    1.00001e-07    9.00009e-07    0.045811628    0.054187472              
            459      52.122561   1.400014e-07   8.600086e-07    0.045911789    0.054087351              
            460      52.241619   1.600016e-07   8.400084e-07     0.04601231     0.05398685              
            461      52.360481   1.200012e-07   8.800088e-07    0.046112231    0.053886889              
            462      52.479532   1.200012e-07   8.800088e-07    0.046213192    0.053785928              
            463      52.598712    2.00002e-07    8.00008e-07    0.046312773    0.053686427              
            464      52.718011    2.00002e-07    8.00008e-07    0.046413904    0.053585296              
            465      52.837257   1.400014e-07   8.600086e-07    0.046514875    0.053484265              
            466       52.95649   2.200022e-07   7.800078e-07    0.046616026    0.053383194              
            467      53.075737   1.200012e-07   8.800088e-07    0.046717037    0.053282083              
            468      53.195134   1.400014e-07   8.600086e-07    0.046817868    0.053181272              
            469       53.31459   1.600016e-07   8.400084e-07    0.046916689    0.053082471              
            470      53.434046   1.800018e-07   8.200082e-07     0.04701804     0.05298114              
            471      53.553472   1.800018e-07   8.200082e-07    0.047117171    0.052882009              
            472       53.67284   1.800018e-07   8.200082e-07    0.047217982    0.052781198              
            473      53.792246   2.200022e-07   7.800078e-07    0.047319213    0.052680007              
            474       53.91176   1.800018e-07   8.200082e-07    0.047419134    0.052580046              
            475      54.031238   1.800018e-07   8.200082e-07    0.047518235    0.052480945              
            476      54.150849   1.400014e-07   8.600086e-07    0.047619776    0.052379364              
            477      54.270448   1.400014e-07   8.600086e-07    0.047721127    0.052278013              
            478      54.390198    1.00001e-07    9.00009e-07    0.047820998    0.052178102              
            479      54.509645   1.600016e-07   8.400084e-07    0.047920649    0.052078511              
            480      54.629474    6.00006e-08   9.400094e-07     0.04802125     0.05197781              
            481      54.749089   1.400014e-07   8.600086e-07    0.048122401    0.051876739              
            482      54.868832   1.800018e-07   8.200082e-07    0.048221712    0.051777468              
            483      54.988594    1.00001e-07    9.00009e-07    0.048323193    0.051675907              
            484      55.108539   1.200012e-07   8.800088e-07    0.048422034    0.051577086              
            485      55.228485   1.600016e-07   8.400084e-07    0.048522205    0.051476955              
            486      55.348421   1.400014e-07   8.600086e-07    0.048622746    0.051376394              
            487      55.468417   2.400024e-07   7.600076e-07    0.048722637    0.051276603              
            488      55.588394    2.00002e-07    8.00008e-07    0.048823608    0.051175592              
            489       55.70849   1.600016e-07   8.400084e-07    0.048925079    0.051074081              
            490      55.828567    2.00002e-07    8.00008e-07     0.04902675     0.05097245              
            491      55.948765   2.800028e-07   7.200072e-07    0.049127141    0.050872139              
            492       56.06898   2.200022e-07   7.800078e-07    0.049226932    0.050772288              
            493      56.189241   1.800018e-07   8.200082e-07    0.049327353    0.050671827              
            494      56.309513   1.600016e-07   8.400084e-07    0.049427594    0.050571566              
            495       56.43001   1.800018e-07   8.200082e-07    0.049527745    0.050471435              
            496      56.550387    2.00002e-07    8.00008e-07    0.049627616    0.050371584              
            497      56.670812   2.200022e-07   7.800078e-07    0.049727657    0.050271563              
            498      56.791174   1.800018e-07   8.200082e-07    0.049825288    0.050173892              
            499      56.911676    2.00002e-07    8.00008e-07    0.049925149    0.050074051              
            500      57.032238   2.200022e-07   7.800078e-07     0.05002547     0.04997375              
            501      57.152787   2.400024e-07   7.600076e-07    0.050125111    0.049874129              
            502      57.273351   1.200012e-07   8.800088e-07    0.050224282    0.049774838              
            503      57.393928   1.800018e-07   8.200082e-07    0.050325203    0.049673977              
            504      57.514691   1.800018e-07   8.200082e-07    0.050424904    0.049574276              
            505      57.635475   1.800018e-07   8.200082e-07    0.050525025    0.049474155              
            506       57.75614   1.600016e-07   8.400084e-07    0.050625956    0.049373204              
            507      57.876718   2.200022e-07   7.800078e-07    0.050726807    0.049272413              
            508      57.997577   1.600016e-07   8.400084e-07    0.050826948    0.049172212              
            509      58.118355   1.800018e-07   8.200082e-07    0.050926829    0.049072351              
            510      58.239289   2.200022e-07   7.800078e-07     0.05102661     0.04897261              
            511      58.360407    2.00002e-07    8.00008e-07    0.051125971    0.048873229              
            512      58.481627   1.400014e-07   8.600086e-07    0.051225592    0.048773548              
            513      58.602745   1.600016e-07   8.400084e-07    0.051323853    0.048675307              
            514        58.7238   2.600026e-07   7.400074e-07    0.051422724    0.048576536              
            515      58.844797   1.200012e-07   8.800088e-07    0.051520905    0.048478215              
            516      58.966031   1.600016e-07   8.400084e-07    0.051621436    0.048377724              
            517      59.087306   2.200022e-07   7.800078e-07    0.051721217    0.048278003              
            518      59.208569   1.800018e-07   8.200082e-07    0.051821698    0.048177482              
            519      59.330145   1.800018e-07   8.200082e-07    0.051924559    0.048074621              
            520      59.451473    2.00002e-07    8.00008e-07      0.0520253      0.0479739              
            521       59.57277    2.00002e-07    8.00008e-07    0.052126611    0.047872589              
            522      59.694134   1.600016e-07   8.400084e-07    0.052227752    0.047771408              
            523      59.815548   1.200012e-07   8.800088e-07    0.052327323    0.047671797              
            524      59.937027   1.600016e-07   8.400084e-07    0.052426944    0.047572216              
            525      60.058649   2.200022e-07   7.800078e-07    0.052526975    0.047472245              
            526      60.180373   2.200022e-07   7.800078e-07    0.052627486    0.047371734              
            527      60.301886    2.00002e-07    8.00008e-07    0.052728347    0.047270853              
            528      60.423603   1.800018e-07   8.200082e-07    0.052826668    0.047172512              
            529      60.545329   2.600026e-07   7.400074e-07    0.052927029    0.047072231              
            530      60.667108   1.800018e-07   8.200082e-07     0.05302554     0.04697364              
            531      60.788856   1.600016e-07   8.400084e-07    0.053125851    0.046873309              
            532      60.910877   2.400024e-07   7.600076e-07    0.053227292    0.046771948              
            533      61.032912   1.800018e-07   8.200082e-07    0.053326983    0.046672197              
            534      61.154861    2.00002e-07    8.00008e-07    0.053428074    0.046571126              
            535      61.276896    2.00002e-07    8.00008e-07    0.053530115    0.046469085              
            536      61.399014   1.200012e-07   8.800088e-07    0.053629366    0.046369754              
            537      61.521084   1.600016e-07   8.400084e-07    0.053730097    0.046269063              
            538      61.643346   2.400024e-07   7.600076e-07    0.053830338    0.046168902              
            539      61.765539   1.600016e-07   8.400084e-07    0.053930689    0.046068471              
            540      61.887904    2.00002e-07    8.00008e-07      0.0540313      0.0459679              
            541      62.010101   2.400024e-07   7.600076e-07    0.054131761    0.045867479              
            542      62.132481   1.600016e-07   8.400084e-07    0.054233132    0.045766028              
            543      62.254988   2.800028e-07   7.200072e-07    0.054334433    0.045664847              
            544      62.377338   1.200012e-07   8.800088e-07    0.054434834    0.045564286              
            545      62.499827   1.800018e-07   8.200082e-07    0.054535565    0.045463615              
            546      62.622351   1.600016e-07   8.400084e-07    0.054635146    0.045364014              
            547      62.744982    2.00002e-07    8.00008e-07    0.054733437    0.045265763              
            548      62.867728   1.800018e-07   8.200082e-07    0.054835418    0.045163762              
            549      62.990322   2.200022e-07   7.800078e-07    0.054935459    0.045063761              
            550      63.113105   1.800018e-07   8.200082e-07     0.05503626     0.04496292              
            551      63.235749   2.400024e-07   7.600076e-07    0.055137201    0.044862039              
            552      63.358589    2.00002e-07    8.00008e-07    0.055236182    0.044763018              
            553      63.481473   1.200012e-07   8.800088e-07    0.055334683    0.044664437              
            554      63.604595   2.600026e-07   7.400074e-07    0.055435394    0.044563866              
            555       63.72767    2.00002e-07    8.00008e-07    0.055535195    0.044464005              
            556      63.850835   2.400024e-07   7.600076e-07    0.055636086    0.044363154              
            557      63.973889   1.400014e-07   8.600086e-07    0.055737207    0.044261933              
            558      64.096992   1.200012e-07   8.800088e-07    0.055837978    0.044161142              
            559      64.220179   1.800018e-07   8.200082e-07    0.055937669    0.044061511              
            560       64.34353    2.00002e-07    8.00008e-07     0.05603808     0.04396112              
            561      64.466748   2.400024e-07   7.600076e-07    0.056139371    0.043859869              
            562      64.590204    2.00002e-07    8.00008e-07    0.056238462    0.043760738              
            563      64.713767    1.00001e-07    9.00009e-07    0.056337183    0.043661917              
            564      64.837178   2.600026e-07   7.400074e-07    0.056436644    0.043562616              
            565      64.960765   1.600016e-07   8.400084e-07    0.056537335    0.043461825              
            566       65.08435   2.200022e-07   7.800078e-07    0.056639226    0.043359994              
            567      65.207994   1.600016e-07   8.400084e-07    0.056740097    0.043259063              
            568      65.331833   1.600016e-07   8.400084e-07    0.056840588    0.043158572              
            569      65.455591   1.600016e-07   8.400084e-07    0.056940599    0.043058561              
            570      65.579376   1.800018e-07   8.200082e-07     0.05704052     0.04295866              
            571      65.703261   2.200022e-07   7.800078e-07    0.057139831    0.042859389              
            572      65.827268   1.200012e-07   8.800088e-07    0.057239782    0.042759338              
            573      65.951244   1.600016e-07   8.400084e-07    0.057339473    0.042659687              
            574      66.075323   2.200022e-07   7.800078e-07    0.057440884    0.042558336              
            575      66.199382   2.800028e-07   7.200072e-07    0.057539855    0.042459425              
            576        66.3233   1.400014e-07   8.600086e-07    0.057640236    0.042358904              
            577      66.447311   1.800018e-07   8.200082e-07    0.057740527    0.042258653              
            578       66.57129   2.200022e-07   7.800078e-07    0.057839748    0.042159472              
            579       66.69567   2.400024e-07   7.600076e-07    0.057938719    0.042060521              
            580      66.820036   1.800018e-07   8.200082e-07      0.0580397     0.04195948              
            581      66.944479   2.400024e-07   7.600076e-07    0.058140081    0.041859159              
            582      67.068961   1.600016e-07   8.400084e-07    0.058239852    0.041759308              
            583       67.19359    2.00002e-07    8.00008e-07    0.058340503    0.041658697              
            584      67.318139   1.800018e-07   8.200082e-07    0.058442594    0.041556586              
            585      67.442973   1.400014e-07   8.600086e-07    0.058543525    0.041455615              
            586      67.567828    2.00002e-07    8.00008e-07    0.058644386    0.041354814              
            587      67.692502    2.00002e-07    8.00008e-07    0.058743287    0.041255913              
            588       67.81732   2.400024e-07   7.600076e-07    0.058841918    0.041157322              
            589      67.942171   1.800018e-07   8.200082e-07    0.058942809    0.041056371              
            590      68.067157   2.200022e-07   7.800078e-07      0.0590443     0.04095492              
            591      68.192209   2.200022e-07   7.800078e-07    0.059144991    0.040854229              
            592      68.317207   1.800018e-07   8.200082e-07    0.059244352    0.040754828              
            593      68.442382    2.00002e-07    8.00008e-07    0.059346123    0.040653077              
            594      68.567564   2.600026e-07   7.400074e-07    0.059444194    0.040555066              
            595        68.6928    2.00002e-07    8.00008e-07    0.059543955    0.040455245              
            596      68.818175   2.400024e-07   7.600076e-07    0.059645666    0.040353574              
            597      68.943558   2.800028e-07   7.200072e-07    0.059746757    0.040252523              
            598      69.069017   2.400024e-07   7.600076e-07    0.059844588    0.040154652              
            599      69.194475    2.00002e-07    8.00008e-07    0.059944459    0.040054741              
            600      69.319845   2.600026e-07   7.400074e-07     0.06004388     0.03995538              
            601      69.445573   2.400024e-07   7.600076e-07    0.060144411    0.039854829              
            602       69.57139   2.800028e-07   7.200072e-07    0.060244412    0.039754868              
            603      69.696909   2.800028e-07   7.200072e-07    0.060346973    0.039652307              
            604      69.822805   2.800028e-07   7.200072e-07    0.060447474    0.039551806              
            605      69.948728   2.200022e-07   7.800078e-07    0.060547675    0.039451545              
            606      70.074526   1.600016e-07   8.400084e-07    0.060647746    0.039351414              
            607      70.200713   2.200022e-07   7.800078e-07    0.060747497    0.039251723              
            608        70.3269    2.00002e-07    8.00008e-07    0.060848018    0.039151182              
            609      70.452896   2.200022e-07   7.800078e-07    0.060948159    0.039051061              
            610      70.578998    2.00002e-07    8.00008e-07     0.06104886    0.038950339              
            611      70.705144   2.200022e-07   7.800078e-07    0.061149511    0.038849708              
            612      70.831578    2.00002e-07    8.00008e-07    0.061248942    0.038750257              
            613      70.957971   2.200022e-07   7.800078e-07    0.061349683    0.038649536              
            614      71.084499   1.800018e-07   8.200082e-07    0.061451355    0.038547825              
            615      71.211026   1.600016e-07   8.400084e-07    0.061549825    0.038449334              
            616      71.337578    2.00002e-07    8.00008e-07    0.061651977    0.038347223              
            617      71.464424   2.200022e-07   7.800078e-07    0.061752788    0.038246432              
            618      71.591454    2.00002e-07    8.00008e-07    0.061852449    0.038146751              
            619      71.718267    2.00002e-07    8.00008e-07      0.0619527      0.0380465              
            620      71.845143    2.00002e-07    8.00008e-07    0.062053011    0.037946189              
            621       71.97212   2.200022e-07   7.800078e-07    0.062152722    0.037846498              
            622       72.09932    2.00002e-07    8.00008e-07    0.062251213    0.037747987              
            623      72.226514   2.200022e-07   7.800078e-07    0.062351784    0.037647436              
            624      72.353788   1.800018e-07   8.200082e-07    0.062452695    0.037546485              
            625       72.48105   1.400014e-07   8.600086e-07    0.062553176    0.037445964              
            626      72.608283    2.00002e-07    8.00008e-07    0.062654727    0.037344473              
            627      72.735701   2.200022e-07   7.800078e-07    0.062754968    0.037244252              
            628      72.863065   2.600026e-07   7.400074e-07    0.062856619    0.037142641              
            629      72.990661    2.00002e-07    8.00008e-07     0.06295846     0.03704074              
            630      73.118424   2.200022e-07   7.800078e-07    0.063057891    0.036941329              
            631      73.246247   2.200022e-07   7.800078e-07    0.063157852    0.036841368              
            632      73.374141   1.800018e-07   8.200082e-07    0.063257533    0.036741647              
            633      73.501849   2.400024e-07   7.600076e-07    0.063359194    0.036640046              
            634       73.62987   2.400024e-07   7.600076e-07    0.063459775    0.036539465              
            635       73.75788   2.400024e-07   7.600076e-07    0.063559786    0.036439454              
            636       73.88595   2.200022e-07   7.800078e-07    0.063661597    0.036337623              
            637      74.014079   2.600026e-07   7.400074e-07    0.063762638    0.036236622              
            638      74.142414   2.600026e-07   7.400074e-07    0.063865339    0.036133921              
            639      74.270732    2.00002e-07    8.00008e-07      0.0639659      0.0360333              
            640       74.39914   2.200022e-07   7.800078e-07    0.064065111    0.035934109              
            641      74.527789   1.800018e-07   8.200082e-07    0.064166612    0.035832568              
            642      74.656377   2.600026e-07   7.400074e-07    0.064268853    0.035730407              
            643      74.785148   1.800018e-07   8.200082e-07    0.064368734    0.035630446              
            644      74.913997   1.800018e-07   8.200082e-07    0.064468635    0.035530545              
            645      75.042853   2.200022e-07   7.800078e-07    0.064570346    0.035428874              
            646      75.171595   2.800028e-07   7.200072e-07    0.064670787    0.035328493              
            647      75.300382    2.00002e-07    8.00008e-07    0.064771058    0.035228142              
            648      75.429522   2.400024e-07   7.600076e-07    0.064871259    0.035127981              
            649       75.55854   1.800018e-07   8.200082e-07     0.06497203     0.03502715              
            650       75.68767   2.200022e-07   7.800078e-07    0.065071001    0.034928219              
            651      75.816948   2.400024e-07   7.600076e-07    0.065169812    0.034829428              
            652      75.946364   2.400024e-07   7.600076e-07    0.065270543    0.034728697              
            653      76.075791   2.600026e-07   7.400074e-07    0.065372084    0.034627176              
            654      76.205235   1.600016e-07   8.400084e-07    0.065469815    0.034529345              
            655       76.33466    2.00002e-07    8.00008e-07    0.065571306    0.034427894              
            656      76.464344   2.200022e-07   7.800078e-07    0.065669737    0.034329483              
            657      76.594137   2.400024e-07   7.600076e-07    0.065769938    0.034229302              
            658      76.724184   2.600026e-07   7.400074e-07    0.065870049    0.034129211              
            659      76.854341   1.600016e-07   8.400084e-07     0.06597014     0.03402902              
            660      76.984362   1.800018e-07   8.200082e-07    0.066069261    0.033929919              
            661      77.114352   2.200022e-07   7.800078e-07    0.066170942    0.033828278              
            662      77.244754    2.00002e-07    8.00008e-07    0.066270663    0.033728537              
            663      77.375027   1.400014e-07   8.600086e-07    0.066369014    0.033630126              
            664      77.505426   3.200032e-07   6.800068e-07    0.066469725    0.033529595              
            665       77.63604   2.200022e-07   7.800078e-07    0.066569156    0.033430064              
            666      77.766609   2.400024e-07   7.600076e-07    0.066668577    0.033330663              
            667      77.897306   2.600026e-07   7.400074e-07    0.066766908    0.033232352              
            668      78.027977    3.00003e-07    7.00007e-07    0.066866629    0.033132671              
            669      78.158755    3.00003e-07    7.00007e-07     0.06696641     0.03303289              
            670      78.289744   2.800028e-07   7.200072e-07    0.067067221    0.032932059              
            671      78.420787   2.200022e-07   7.800078e-07    0.067168162    0.032831058              
            672      78.551834   2.200022e-07   7.800078e-07    0.067269543    0.032729677              
            673      78.682988   1.800018e-07   8.200082e-07    0.067369944    0.032629236              
            674      78.814128   1.800018e-07   8.200082e-07    0.067471545    0.032527635              
            675      78.945651    2.00002e-07    8.00008e-07    0.067569846    0.032429354              
            676      79.077278    3.00003e-07    7.00007e-07    0.067670867    0.032328433              
            677      79.208981   2.200022e-07   7.800078e-07    0.067770268    0.032228952              
            678      79.340817   3.200032e-07   6.800068e-07    0.067870379    0.032128941              
            679      79.472394   2.200022e-07   7.800078e-07     0.06797189     0.03202733              
            680      79.604265   2.400024e-07   7.600076e-07    0.068072181    0.031927059              
            681      79.736221   2.600026e-07   7.400074e-07    0.068172052    0.031827208              
            682      79.868405   2.600026e-07   7.400074e-07    0.068271063    0.031728197              
            683      80.000642   1.800018e-07   8.200082e-07    0.068370474    0.031628706              
            684      80.132972   2.400024e-07   7.600076e-07    0.068470955    0.031528285              
            685      80.265515   1.800018e-07   8.200082e-07    0.068571296    0.031427884              
            686      80.397781   2.600026e-07   7.400074e-07    0.068673287    0.031325973              
            687      80.530118   2.600026e-07   7.400074e-07    0.068773548    0.031225712              
            688       80.66292   2.400024e-07   7.600076e-07    0.068875329    0.031123911              
            689      80.795685   2.200022e-07   7.800078e-07     0.06897418     0.03102504              
            690      80.928798   3.200032e-07   6.800068e-07    0.069074121    0.030925199              
            691      81.061663   3.200032e-07   6.800068e-07    0.069173942    0.030825378              
            692      81.194791   2.800028e-07   7.200072e-07    0.069274023    0.030725257              
            693      81.328047   2.400024e-07   7.600076e-07    0.069373744    0.030625496              
            694      81.461337   2.600026e-07   7.400074e-07    0.069472905    0.030526355              
            695      81.594538   2.200022e-07   7.800078e-07    0.069573216    0.030426004              
            696       81.72831   3.600036e-07   6.400064e-07    0.069674227    0.030325133              
            697      81.861896    2.00002e-07    8.00008e-07    0.069775088    0.030224112              
            698      81.995733   2.800028e-07   7.200072e-07    0.069877579    0.030121701              
            699      82.129597   2.200022e-07   7.800078e-07     0.06997727     0.03002195              
            700      82.263665    2.00002e-07    8.00008e-07    0.070077201    0.029921999              
            701       82.39788   2.800028e-07   7.200072e-07    0.070176852    0.029822428              
            702      82.532268   2.600026e-07   7.400074e-07    0.070278383    0.029720877              
            703      82.666536   2.600026e-07   7.400074e-07    0.070378634    0.029620626              
            704      82.801041   3.200032e-07   6.800068e-07    0.070479195    0.029520125              
            705      82.935633   2.400024e-07   7.600076e-07    0.070578256    0.029420984              
            706       83.07037    2.00002e-07    8.00008e-07    0.070677707    0.029321493              
            707      83.205236    3.00003e-07    7.00007e-07    0.070778678    0.029220622              
            708      83.340114    3.00003e-07    7.00007e-07    0.070878869    0.029120431              
            709       83.47514   2.800028e-07   7.200072e-07     0.07097945     0.02901983              
            710      83.610361   2.600026e-07   7.400074e-07    0.071079491    0.028919769              
            711      83.745625   2.800028e-07   7.200072e-07    0.071180052    0.028819228              
            712      83.881032   3.400034e-07   6.600066e-07    0.071280373    0.028718967              
            713      84.016697   2.400024e-07   7.600076e-07    0.071379754    0.028619486              
            714      84.152314   2.200022e-07   7.800078e-07    0.071479735    0.028519485              
            715      84.288353   2.600026e-07   7.400074e-07    0.071581036    0.028418224              
            716      84.424339   3.200032e-07   6.800068e-07    0.071682277    0.028317043              
            717      84.560494   2.400024e-07   7.600076e-07    0.071783468    0.028215772              
            718      84.696736   3.600036e-07   6.400064e-07    0.071883719    0.028115641              
            719       84.83299   2.600026e-07   7.400074e-07     0.07198319     0.02801607              
            720      84.969355   2.800028e-07   7.200072e-07    0.072083511    0.027915769              
            721      85.105955   2.800028e-07   7.200072e-07    0.072183432    0.027815848              
            722      85.242617   1.600016e-07   8.400084e-07    0.072281813    0.027717347              
            723      85.379541   3.200032e-07   6.800068e-07    0.072383184    0.027616136              
            724      85.516505   2.800028e-07   7.200072e-07    0.072482545    0.027516735              
